symbol,name,exchange,last_close,last_volume
BGS,"B&G Foods, Inc. Common Stock",NYSE,3.5199999809265137,3260329.0
BGSF,"BGSF, Inc. Common Stock",NYSE,5.639999866485596,8040.0
BGT,BlackRock Floating Rate Income Trust,NYSE,10.899999618530273,178798.0
BGY,Blackrock Enhanced International Dividend Trust,NYSE,5.800000190734863,379561.0
BHAV,BHAV Acquisition Corp - Class A Ordinary Shares,NASDAQ,9.989999771118164,240.0
BHC,Bausch Health Companies Inc. Common Stock,NYSE,6.289999961853027,3955606.0
BHK,Blackrock Core Bond Trust,NYSE,9.050000190734863,338935.0
BHR,Braemar Hotels & Resorts Inc. Common Stock,NYSE,2.049999952316284,376972.0
BHST,BioHarvest Sciences Inc. - Common Stock,NASDAQ,2.259999990463257,47336.0
BHV,BlackRock Virginia Municipal Bond Trust,NYSE,12.550000190734863,1007.0
BHVN,Biohaven Ltd. Common Shares ,NYSE,13.630000114440918,1021893.0
BIAF,"bioAffinity Technologies, Inc. - Common Stock",NASDAQ,0.5297999978065491,279935.0
BID,Tribeca Strategic Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.850000381469727,13900.0
BIII,Black Spade Acquisition III Co Class A Ordinary Shares,NYSE,9.949999809265137,42000.0
BIOA,"BioAge Labs, Inc. - Common Stock",NASDAQ,10.979999542236328,1110387.0
BIOT,Instinct Bio Technical Company Holdings Inc. - Common stock,NASDAQ,0.429500013589859,556728.0
BIOX,Bioceres Crop Solutions Corp. - Ordinary Shares,NASDAQ,0.36399999260902405,109994.0
BIRD,"Smartbird, Inc. - Class A Common Stock",NASDAQ,2.3299999237060547,274069.0
BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,NYSE,12.289999961853027,194400.0
BIVI,BioVie Inc. - Common stock,NASDAQ,2.0399999618530273,242692.0
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,NASDAQ,10.039999961853027,134.0
BIYA,Baiya International Group Inc.  - Ordinary Shares,NASDAQ,2.859999895095825,1523828.0
BJDX,"Bluejay Diagnostics, Inc. - Common Stock",NASDAQ,1.2400000095367432,89052275.0
BKD,Brookdale Senior Living Inc. Common Stock,NYSE,14.430000305175781,2724205.0
BKHA,Black Hawk Acquisition Corporation - Class A Ordinary Shares,NASDAQ,11.779999732971191,0.0
BKKT,"Bakkt, Inc. Class A Common Stock",NYSE,7.389999866485596,617705.0
BKT,BlackRock Income Trust Inc. (The),NYSE,10.470000267028809,87975.0
BKYI,"BIO-key International, Inc. - Common Stock",NASDAQ,4.039999961853027,14740.0
BLDP,"Ballard Power Systems, Inc. - Common Shares",NASDAQ,2.640000104904175,5772587.0
BLIN,"Bridgeline Digital, Inc. - Common Stock",NASDAQ,1.190000057220459,9301.0
BLIV,BeLive Holdings - ordinary shares,NASDAQ,2.359999895095825,0.0
BLMN,"Bloomin' Brands, Inc. - Common Stock",NASDAQ,11.850000381469727,10599113.0
BLND,"Blend Labs, Inc. Class A Common Stock",NYSE,2.009999990463257,1828039.0
BLNE,"Beeline Holdings, Inc. - Common Stock",NASDAQ,1.0099999904632568,100087.0
BLNK,Blink Charging Co. - Common Stock,NASDAQ,0.5540000200271606,1345113.0
BLRK,Bluerock Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.0600004196167,28040.0
BLUW,Blue Water Acquisition Corp. III - Class A Ordinary Shares,NASDAQ,10.369999885559082,257.0
BLW,Blackrock Limited Duration Income Trust,NYSE,12.569999694824219,133451.0
BLZR,Trailblazer Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.154999732971191,4300.0
BMBL,Bumble Inc. - common stock,NASDAQ,3.0399999618530273,4244912.0
BMEA,"Biomea Fusion, Inc. - Common Stock",NASDAQ,1.2599999904632568,396382.0
BMGL,Basel Medical Group Ltd - ordinary shares,NASDAQ,5.599999904632568,1120.0
BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,NASDAQ,5.590000152587891,600.0
BMM,Blue Moon Metals Inc. - Common Shares,NASDAQ,6.03000020980835,126363.0
BMR,Beamr Imaging Ltd. - Ordinary Share,NASDAQ,1.2899999618530273,221737.0
BMRA,"Biomerica, Inc. - Common Stock",NASDAQ,1.6200000047683716,1185.0
BNAI,Brand Engagement Network Inc. - Common Stock,NASDAQ,13.15999984741211,112172.0
BNC,CEA Industries Inc. - Common Stock,NASDAQ,2.509999990463257,67433.0
BNED,"Barnes & Noble Education, Inc Common Stock",NYSE,12.680000305175781,113660.0
BNGO,"Bionano Genomics, Inc. - Common Stock",NASDAQ,1.0700000524520874,77911.0
BNKK,"Bonk, Inc. - Common Stock",NASDAQ,1.0499999523162842,52447.0
BNRG,Brenmiller Energy Ltd - Ordinary Shares,NASDAQ,0.4153999984264374,219043.0
BNTC,Benitec Biopharma Inc. - Common Stock,NASDAQ,12.6899995803833,95145.0
BNZI,"Banzai International, Inc. - Class A Common Stock",NASDAQ,1.7699999809265137,78934.0
BOC,Boston Omaha Corporation Class A Common Stock,NYSE,14.5,101039.0
BODI,"The Beachbody Company, Inc. - Class A Common Stock",NASDAQ,10.9399995803833,18460.0
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest,NYSE,12.3100004196167,112997.0
BOF,BranchOut Food Inc. - Common Stock,NASDAQ,4.190000057220459,10071.0
BOLD,"Boundless Bio, Inc. - Common Stock",NASDAQ,2.799999952316284,526235.0
BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",NASDAQ,3.950000047683716,8559.0
BON,Bon Natural Life Limited - Class A Ordinary Shares,NASDAQ,1.0499999523162842,3495.0
BOOM,DMC Global Inc. - Common Stock,NASDAQ,7.28000020980835,248053.0
BORR,Borr Drilling Limited Common Shares,NYSE,3.890000104904175,5328235.0
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,NASDAQ,4.5,28555.0
BOXL,Boxlight Corporation - Class A Common Stock,NASDAQ,3.0799999237060547,22677.0
BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,NASDAQ,10.15999984741211,10414.0
BRAG,Bragg Gaming Group Inc. - Common Shares,NASDAQ,1.7000000476837158,2055.0
BRAI,Braiin Limited - Common Stock,NASDAQ,5.650000095367432,27471.0
BRBI,BRBI BR Partners S.A. - ADSs,NASDAQ,11.449999809265137,0.0
BRBR,"BellRing Brands, Inc. Common Stock ",NYSE,12.609999656677246,4526630.0
BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",NASDAQ,8.520000457763672,227662.0
BRCC,BRC Inc. Class A Common Stock,NYSE,1.0099999904632568,853596.0
BREZ,Breeze Acquisition Corp. II - Ordinary Shares,NASDAQ,9.960000038146973,0.0
BRFH,Barfresh Food Group Inc. - Common Stock,NASDAQ,1.7699999809265137,6427.0
BRID,Bridgford Foods Corporation - Common Stock,NASDAQ,6.230000019073486,1417.0
BRKH,Burtech Acquisition Corp II - Class A Ordinary Shares,NASDAQ,9.9399995803833,56011.0
BRLS,Borealis Foods Inc. - Class A Common Shares,NASDAQ,0.8720999956130981,3735.0
BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",NASDAQ,1.0399999618530273,60334.0
BRR,"ProCap Financial, Inc. - Common Stock",NASDAQ,1.7300000190734863,251796.0
BRT,BRT Apartments Corp. (MD) Common Stock,NYSE,14.180000305175781,47654.0
BRTX,"BioRestorative Therapies, Inc. - Common Stock",NASDAQ,0.20999999344348907,146878.0
BSAA,BEST SPAC I Acquisition Corp. - Class A Ordinary Shares,NASDAQ,11.399999618530273,4761.0
BSBK,Bogota Financial Corp. - Common Stock,NASDAQ,8.9399995803833,18562.0
BSIN,Big Sky Industrial Inc. - Common Stock,NASDAQ,1.2000000476837158,1242449.0
BTAI,"BioXcel Therapeutics, Inc. - Common Stock",NASDAQ,0.8406000137329102,317336.0
BTBD,"BT Brands, Inc. - Common Stock",NASDAQ,1.2000000476837158,29666.0
BTBT,"Bit Digital, Inc. - Ordinary Share",NASDAQ,1.3799999952316284,21172533.0
BTCS,BTCS Inc. - Common Stock,NASDAQ,1.100000023841858,726047.0
BTCT,BTC Digital Ltd. - Ordinary Shares,NASDAQ,0.54339998960495,87457.0
BTDR,Bitdeer Technologies Group - Ordinary Shares,NASDAQ,11.0600004196167,11542102.0
BTE,Baytex Energy Corp Common Shares,NYSE,4.090000152587891,21767205.0
BTGO,"BitGo Holdings, Inc. Class A Common Stock",NYSE,5.0,915000.0
BTMD,Biote Corp. - Class A common stock,NASDAQ,2.259999990463257,78131.0
BTOC,Armlogi Holding Corp. - common stock,NASDAQ,0.27709999680519104,158529.0
BTOG,Bit Origin Limited - Class A Ordinary Shares,NASDAQ,0.7940999865531921,324884.0
BTQ,BTQ Technologies Corp. - Common Stock,NASDAQ,4.03000020980835,1451166.0
BTTC,Black Titan Corp - Ordinary Shares,NASDAQ,0.7664999961853027,14598.0
BTX,BlackRock Technology and Private Equity Term Trust Common Shares of Beneficial Interest,NYSE,8.520000457763672,383300.0
BTZ,BlackRock Credit Allocation Income Trust,NYSE,10.020000457763672,378112.0
BULL,Webull Corporation - Class A Ordinary Shares,NASDAQ,7.380000114440918,6343505.0
BUR,Burford Capital Limited Ordinary Shares,NYSE,4.269999980926514,1151302.0
BVC,BitVentures Limited - Ordinary Share,NASDAQ,10.800000190734863,31102.0
BW,"Babcock & Wilcox Enterprises, Inc. Common Stock",NYSE,9.520000457763672,1669840.0
BWEN,"Broadwind, Inc. - Common Stock",NASDAQ,4.510000228881836,595308.0
BWIV,Blue Water Acquisition Corp. IV Class A Ordinary Shares,NYSE,9.90999984741211,0.0
BXBL,"BOXABL, Inc.  - Common stock",NASDAQ,4.440000057220459,164341.0
BXMT,"Blackstone Mortgage Trust, Inc. Common Stock",NYSE,13.9399995803833,4595885.0
BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ,0.33009999990463257,339925.0
BYFC,Broadway Financial Corporation - Class A Common Stock,NASDAQ,10.619999885559082,1503.0
BYND,"Beyond Meat, Inc. - Common stock",NASDAQ,0.6100999712944031,24028021.0
BYRN,"Byrna Technologies, Inc. - Common Stock",NASDAQ,4.670000076293945,471465.0
BYSI,"BeyondSpring, Inc. - Ordinary Shares",NASDAQ,0.9757999777793884,26659.0
BZAI,"Blaize Holdings, Inc. - Common Stock",NASDAQ,0.9351000189781189,2318099.0
BZFD,"BuzzFeed, Inc. - Class A Common Stock",NASDAQ,1.1100000143051147,528756.0
CAAS,"China Automotive Systems, Inc. - Ordinary Share",NASDAQ,4.349999904632568,11708.0
CABA,"Cabaletta Bio, Inc. - Common Stock",NASDAQ,2.7100000381469727,10221715.0
CABR,"Caring Brands, Inc. - Common Stock",NASDAQ,1.559999942779541,11716.0
CADL,"Candel Therapeutics, Inc. - Common Stock",NASDAQ,10.460000038146973,746199.0
CAES,"Cantor Equity Partners VII, Inc. - Class A Ordinary Shares",NASDAQ,10.09000015258789,16100.0
CAII,Collective Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,9.954999923706055,177.0
CAL,"Caleres, Inc. Common Stock",NYSE,14.319999694824219,527530.0
CALC,"CalciMedica, Inc. - Common Stock",NASDAQ,0.7409999966621399,229261.0
CAMP,CAMP4 Therapeutics Corporation - Common Stock,NASDAQ,4.010000228881836,84195.0
CANG,Cango Inc. Class A Ordinary Shares,NYSE,1.600000023841858,60633.0
CAPN,Cayson Acquisition Corp - Ordinary Shares,NASDAQ,11.100000381469727,0.0
CAPR,"Capricor Therapeutics, Inc. - Common Stock",NASDAQ,3.930000066757202,3653828.0
CAPS,Capstone Holding Corp. - Common Stock,NASDAQ,0.2529999911785126,157739.0
CAQ,Cambridge Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.9399995803833,5020.0
CARL,"Carlsmed, Inc. - Common Stock",NASDAQ,13.5600004196167,171249.0
CARS,Cars.com Inc. Common Stock ,NYSE,11.84000015258789,694609.0
CAST,"FreeCast, Inc. - Class A common stock",NASDAQ,1.2100000381469727,224978.0
CATO,Cato Corporation (The) Class A Common Stock,NYSE,3.430000066757202,35738.0
CBAT,CBAK Energy Technology Limited - Ordinary Shares,NASDAQ,0.4950000047683716,673617.0
CBUS,"Cibus, Inc. - Class A Common Stock",NASDAQ,1.9299999475479126,163278.0
CC,Chemours Company (The) Common Stock,NYSE,14.59000015258789,9621094.0
CCAP,"Crescent Capital BDC, Inc. - Common Stock",NASDAQ,11.279999732971191,181595.0
CCAQ,Collective Acquisition Corp. - Class A ordinary shares,NASDAQ,10.48900032043457,0.0
CCC,CCC Intelligent Solutions Holdings Inc. - Common Stock,NASDAQ,6.460000038146973,7113176.0
CCCC,"C4 Therapeutics, Inc. - Common Stock",NASDAQ,3.619999885559082,2553139.0
CCCT,Columbus Circle Capital Corp III - Class A Ordinary Shares,NASDAQ,9.850000381469727,400097.0
CCG,Cheche Group Inc. - Class A Ordinary Shares,NASDAQ,14.270000457763672,65871.0
CCHH,CCH Holdings Ltd - Class A Ordinary Shares,NASDAQ,1.2899999618530273,25981.0
CCII,Cohen Circle Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,10.329999923706055,230496.0
CCLD,"CareCloud, Inc. - Common Stock",NASDAQ,2.5399999618530273,564077.0
CCO,"Clear Channel Outdoor Holdings, Inc. Common Stock",NYSE,2.4200000762939453,4888921.0
CCOI,"Cogent Communications Holdings, Inc. - Common Stock",NASDAQ,12.869999885559082,1408462.0
CCTG,CCSC Technology International Holdings Limited - Class A Ordinary Shares,NASDAQ,0.6464999914169312,95810.0
CCU,"Compania Cervecerias Unidas, S.A. Common Stock",NYSE,11.6899995803833,66933.0
CD,Chaince Digital Holdings Inc. - American Ordinary Shares,NASDAQ,3.0399999618530273,99291.0
CDIO,Cardio Diagnostics Holdings Inc. - Common stock,NASDAQ,1.75,24807.0
CDLX,"Cardlytics, Inc. - Common Stock",NASDAQ,4.090000152587891,71341.0
CDRO,"Codere Online Luxembourg, S.A. - Ordinary Shares",NASDAQ,8.895000457763672,33064.0
CDT,CDT Equity Inc. - Common Stock,NASDAQ,3.5899999141693115,321462.0
CDTG,CDT Environmental Technology Investment Holdings Limited - ordinary shares,NASDAQ,1.5199999809265137,1107635.0
CDXS,"Codexis, Inc. - Common Stock",NASDAQ,1.4500000476837158,776969.0
CDZI,"Cadiz, Inc. - Common Stock",NASDAQ,3.25,347393.0
CELU,Celularity Inc. - Class A Common Stock,NASDAQ,0.7342000007629395,9536.0
CELZ,"Creative Medical Technology Holdings, Inc. - Common Stock",NASDAQ,0.6687999963760376,416054.0
CENN,Cenntro Inc. - Common Stock,NASDAQ,3.450000047683716,4921.0
CEPF,"Cantor Equity Partners IV, Inc. - Class A Ordinary Shares",NASDAQ,10.375900268554688,2345.0
CEPL,"Capstone Energy Plus, Inc. - Common Stock",NASDAQ,7.760000228881836,175177.0
CEPO,"Cantor Equity Partners I, Inc. - Class A Ordinary Shares",NASDAQ,10.649999618530273,39306.0
CEPS,"Cantor Equity Partners VI, Inc. - Class A Ordinary Shares",NASDAQ,10.399999618530273,0.0
CEPV,"Cantor Equity Partners V, Inc. - Class A Ordinary Shares",NASDAQ,10.40999984741211,3380.0
CERS,Cerus Corporation - Common Stock,NASDAQ,2.2699999809265137,3256909.0
CERT,"Certara, Inc. - Common Stock",NASDAQ,8.010000228881836,3401585.0
CETX,Cemtrex Inc. - Common Stock,NASDAQ,2.890000104904175,37190.0
CETY,"Clean Energy Technologies, Inc. - Common Stock",NASDAQ,0.8949999809265137,18668.0
CFFN,"Capitol Federal Financial, Inc. - Common Stock",NASDAQ,9.09000015258789,768799.0
CGC,Canopy Growth Corporation - Common Shares,NASDAQ,0.9316999912261963,1536977.0
CGEN,Compugen Ltd. - Ordinary Shares,NASDAQ,2.2799999713897705,238648.0
CGNT,Cognyte Software Ltd. - Ordinary Shares,NASDAQ,9.130000114440918,819461.0
CGTL,Creative Global Technology Holdings Limited - Class A Ordinary Shares,NASDAQ,3.9700000286102295,7901.0
CGTX,"Cognition Therapeutics, Inc. - Common Stock",NASDAQ,1.059999942779541,646704.0
CHAI,"Core AI Holdings, Inc. - Common Shares",NASDAQ,0.3497999906539917,842099.0
CHAR,Charlton Aria Acquisition Corporation - Class A Ordinary Shares,NASDAQ,10.890000343322754,285603.0
CHEC,Chenghe Acquisition III Co. - Class A Ordinary Shares,NASDAQ,10.229999542236328,129011.0
CHGA,Change Agents Corporation  - Common Stock,NASDAQ,0.2013999968767166,234849.0
CHGG,"Chegg, Inc. Common Stock",NYSE,1.0299999713897705,1846028.0
CHMI,Cherry Hill Mortgage Investment Corporation Common Stock,NYSE,2.440000057220459,1029963.0
CHNR,"China Natural Resources, Inc. - Common Shares",NASDAQ,4.014999866485596,7849.0
CHPG,ChampionsGate Acquisition Corporation - Class A Ordinary Share,NASDAQ,10.420000076293945,0.0
CHPT,"ChargePoint Holdings, Inc. Common Stock",NYSE,5.809999942779541,229680.0
CHR,"Cheer Holding, Inc.  - Class A Ordinary Share",NASDAQ,1.7999999523162842,45417.0
CHRS,"Coherus Oncology, Inc. - Common Stock",NASDAQ,1.4500000476837158,808089.0
CHSN,Chanson International Holding - Class A Ordinary Shares,NASDAQ,1.0299999713897705,51126.0
CIA,"Citizens, Inc. Class A Common Stock ($1.00 Par)",NYSE,4.650000095367432,40415.0
CIGL,Concorde International Group Ltd - Class A Ordinary Shares,NASDAQ,0.5906000137329102,209740.0
CIIT,"Tianci International, Inc. - Common Stock",NASDAQ,3.6700000762939453,35568.0
CIM,Chimera Investment Corporation Common Stock,NYSE,11.850000381469727,1943762.0
CING,Cingulate Inc. - Common Stock,NASDAQ,4.940000057220459,130177.0
CINT,CI&T Inc Class A Common Shares,NYSE,3.559999942779541,48995.0
CION,CION Investment Corporation Common Stock,NYSE,6.230000019073486,520517.0
CIRC,"Circle8 Group, Inc. - Common Stock",NASDAQ,0.6776999831199646,481335.0
CISO,"CISO Global, Inc. - Common Stock",NASDAQ,0.2685000002384186,85998.0
CISS,C3is Inc. - Common Stock,NASDAQ,0.10849999636411667,571606207.0
CJMB,Callan JMB Inc. - Common Stock,NASDAQ,1.2999999523162842,427973.0
CLAR,Clarus Corporation - Common Stock,NASDAQ,3.359999895095825,64694.0
CLB,Core Laboratories Inc. Common Stock,NYSE,10.949999809265137,418158.0
CLBK,"Columbia Financial, Inc. - Common Stock",NASDAQ,10.770000457763672,3653256.0
CLBR,Colombier Acquisition Corp. III Class A Ordinary Shares,NYSE,10.279999732971191,209197.0
CLDT,Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest,NYSE,13.380000114440918,195642.0
CLF,Cleveland-Cliffs Inc. Common Stock,NYSE,12.649999618530273,15947215.0
CLGN,CollPlant Biotechnologies Ltd. - Ordinary Shares,NASDAQ,0.3100999891757965,51042.0
CLIK,Click Holdings Limited - Ordinary Share,NASDAQ,1.3899999856948853,19123.0
CLIR,ClearSign Technologies Corporation - Common Stock,NASDAQ,3.890000104904175,4522.0
CLNE,Clean Energy Fuels Corp. - Common Stock,NASDAQ,1.8799999952316284,1189988.0
CLNN,Clene Inc. - Common Stock,NASDAQ,5.380000114440918,46489.0
CLOV,"Clover Health Investments, Corp.  - Class A Common stock",NASDAQ,4.139999866485596,3881307.0
CLPR,Clipper Realty Inc. Common Stock,NYSE,2.7300000190734863,50141.0
CLPS,CLPS Incorporation - Common Stock,NASDAQ,0.870199978351593,318.0
CLPT,ClearPoint Neuro Inc. - Common Stock,NASDAQ,13.15999984741211,625657.0
CLRB,"Cellectar Biosciences, Inc. - Common Stock",NASDAQ,2.5199999809265137,23848.0
CLRO,"ClearOne, Inc. - Common Stock",NASDAQ,3.680000066757202,19437.0
CLSK,"CleanSpark, Inc. - Common Stock",NASDAQ,13.5,16639445.0
CLVT,Clarivate Plc Ordinary Shares,NYSE,1.940000057220459,7292198.0
CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,NASDAQ,1.4900000095367432,10494.0
CLYM,"Climb Bio, Inc. - Common Stock",NASDAQ,12.470000267028809,1101072.0
CMCT,Creative Media  - Common Stock,NASDAQ,4.489999771118164,23594.0
CMII,Columbus Circle Capital Corp II - Class A Ordinary Shares,NASDAQ,10.029999732971191,23910.0
CMND,Clearmind Medicine Inc. - Common Shares,NASDAQ,1.7599999904632568,131907.0
CMPS,COMPASS Pathways Plc - American Depository Shares,NASDAQ,13.579999923706055,7642111.0
CMPX,"Compass Therapeutics, Inc. - Common Stock",NASDAQ,1.8899999856948853,4238333.0
CMRC,"Commerce.com, Inc. - Series 1 Common Stock",NASDAQ,3.4100000858306885,926518.0
CMRE,Costamare Inc. Common Stock $0.0001 par value,NYSE,14.6899995803833,287007.0
CMTG,"Claros Mortgage Trust, Inc. Common Stock",NYSE,1.7000000476837158,711636.0
CMTL,Comtech Telecommunications Corp. - Common Stock,NASDAQ,1.7200000286102295,497321.0
CNCK,Coincheck Group N.V. - Ordinary Shares,NASDAQ,2.259999990463257,75467.0
CNDT,Conduent Incorporated - Common Stock,NASDAQ,1.7200000286102295,798439.0
CNET,ZW Data Action Technologies Inc. - Common Stock,NASDAQ,1.440000057220459,84731.0
CNEY,CN Energy Group Inc. - Class A Ordinary Shares,NASDAQ,0.6355000138282776,203758.0
CNH,CNH Industrial N.V. Common Shares,NYSE,10.789999961853027,14560269.0
CNNE,"Cannae Holdings, Inc. Common Stock",NYSE,14.890000343322754,454289.0
CNSP,"CNS Pharmaceuticals, Inc. - Common Stock",NASDAQ,5.400000095367432,2746.0
CNTB,Connect Biopharma Holdings Limited - Ordinary Shares,NASDAQ,2.180000066757202,528055.0
CNTN,"Canton Strategic Holdings, Inc. - Common Stock",NASDAQ,1.899999976158142,650480.0
CNTX,Context Therapeutics Inc. - Common Stock,NASDAQ,0.6930000185966492,1711802.0
CNTY,"Century Casinos, Inc. - Common Stock",NASDAQ,1.190000057220459,81902.0
CNVS,Cineverse Corp. - Class A Common Stock,NASDAQ,2.680000066757202,33183.0
CNXU,Conexeu Sciences Inc. - Common Stock,NASDAQ,8.989999771118164,165823.0
COCH,"Envoy Medical, Inc. - Class A Common Stock",NASDAQ,0.6840000152587891,125110.0
COCP,"Cocrystal Pharma, Inc. - Common Stock",NASDAQ,1.0199999809265137,66653.0
CODA,"Coda Octopus Group, Inc. - Common stock",NASDAQ,10.329999923706055,44138.0
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,NYSE,10.850000381469727,514057.0
CODX,"Co-Diagnostics, Inc. - Common Stock",NASDAQ,1.5099999904632568,145996.0
COLA,Columbus Acquisition Corp - Ordinary Shares,NASDAQ,10.6850004196167,982.0
COLD,"Americold Realty Trust, Inc. Common Stock",NYSE,14.029999732971191,3507143.0
COMP,"Compass, Inc. Class A Common Stock",NYSE,12.829999923706055,27892093.0
COOT,Australian Oilseeds Holdings Limited - Ordinary Shares,NASDAQ,0.38580000400543213,6654.0
COPL,Copley Acquisition Corp Ordinary Shares,NYSE,10.479999542236328,330431.0
COSM,Cosmos Health Inc. - Common Stock,NASDAQ,0.21480000019073486,1837839.0
COTY,Coty Inc. Class A Common Stock,NYSE,2.8299999237060547,5275873.0
COUR,"Coursera, Inc. Common Stock",NYSE,5.809999942779541,4531375.0
COYA,"Coya Therapeutics, Inc. - Common Stock",NASDAQ,4.550000190734863,99628.0
