trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes,is_avg,oos_avg,is_n,oos_n,drop_best10,tp,sl
55,0.7089828119405005,5.000000000000001,69.0909090909091,1.2542182107059123,65.45454545454545,9.090909090909092,25.454545454545453,-15.000000000000009,23.0,2.018686615229261,-0.46523439100804426,26,29,-0.012425461096729677,6,14
55,0.6105162146608644,5.000000000000001,69.0909090909091,1.211445786533767,65.45454545454545,9.090909090909092,25.454545454545453,-16.415662850380002,23.0,1.9257765055992613,-0.5686826668701124,26,29,-0.12294919273713738,6,15
55,0.5271646301223187,5.000000000000001,69.0909090909091,1.177455091511057,65.45454545454545,9.090909090909092,25.454545454545453,-17.00000000000001,23.0,1.8648404613831073,-0.6721309427321818,26,29,-0.21650709374979074,6,16
55,0.5941980842355389,5.000000000000001,69.0909090909091,1.2046376436335902,65.45454545454545,7.2727272727272725,27.27272727272727,-18.000000000000004,23.0,2.12202661431492,-0.7755792185942509,26,29,-0.1412654615818905,6,17
55,0.8322581895599229,5.000000000000001,69.0909090909091,1.3122217542030725,65.45454545454545,3.6363636363636362,30.909090909090907,-18.999999999999993,23.0,2.444722359042973,-0.6133993417007431,26,29,0.1259448607209896,6,18
55,0.7958945531962863,5.000000000000001,69.0909090909091,1.2945615752296644,65.45454545454545,3.6363636363636362,30.909090909090907,-20.000000000000004,23.0,2.444722359042973,-0.6823648589421228,26,29,0.08512853419037707,6,19
55,1.2322581895599227,5.000000000000001,70.9090909090909,1.522916882725537,67.27272727272727,1.8181818181818181,30.909090909090907,-21.0,23.0,2.444722359042973,0.1452213479544289,26,29,0.574924452557724,6,20
55,-0.5037051226628566,-4.999999999999998,41.81818181818181,0.8336922553275873,40.0,58.18181818181818,1.8181818181818181,-8.692300638503319,4.0,-0.9701541338639288,-0.08550945744810241,26,29,-1.43476498083379,7,4
55,-0.04657790040285197,-0.09214360672830346,49.09090909090909,0.9845152724713665,47.27272727272727,45.45454545454545,7.2727272727272725,-8.692300638503319,5.0,-0.31983839942934,0.19841427113813725,26,29,-0.921662996664397,7,5
55,0.10096970926965913,5.999999999999999,52.72727272727272,1.0327964068477264,50.90909090909091,40.0,9.090909090909092,-8.692300638503319,7.0,0.38401998212406085,-0.15279950087566657,26,29,-0.7561136375640001,7,6
