price_min,price_max,entry_gain,expiry_min,kill_drop,trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes
1.5,5.0,3,60,10,27,2.143469500704766,9.0,62.96296296296296,1.6766208697784397,55.55555555555556,22.22222222222222,22.22222222222222,-11.000000000000002,33.0
1.5,5.0,3,60,15,27,2.1434695007047657,9.0,62.96296296296296,1.6766208697784393,55.55555555555556,22.22222222222222,22.22222222222222,-11.000000000000002,33.0
1.5,5.0,3,60,20,27,2.1434695007047657,9.0,62.96296296296296,1.6766208697784393,55.55555555555556,22.22222222222222,22.22222222222222,-11.000000000000002,33.0
1.5,5.0,5,15,5,19,3.893973499394185,9.000000000000005,73.68421052631578,2.3451908452452632,73.68421052631578,26.31578947368421,0.0,-11.000000000000005,17.0
1.5,5.0,5,15,10,19,3.893973499394185,9.000000000000005,73.68421052631578,2.3451908452452632,73.68421052631578,26.31578947368421,0.0,-11.000000000000005,17.0
1.5,5.0,5,15,15,19,3.893973499394185,9.000000000000005,73.68421052631578,2.3451908452452632,73.68421052631578,26.31578947368421,0.0,-11.000000000000005,17.0
1.5,5.0,5,15,20,19,3.893973499394185,9.000000000000005,73.68421052631578,2.3451908452452632,73.68421052631578,26.31578947368421,0.0,-11.000000000000005,17.0
1.5,5.0,5,20,5,20,3.69466764408806,9.000000000000005,70.0,2.341268428566587,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,20,10,20,3.694667644088061,9.000000000000007,70.0,2.341268428566587,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,20,15,20,3.694667644088061,9.000000000000007,70.0,2.341268428566587,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,20,20,20,3.694667644088061,9.000000000000007,70.0,2.341268428566587,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,30,5,20,3.6946676440880593,9.000000000000005,70.0,2.341268428566587,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,30,10,20,3.6946676440880593,9.000000000000005,70.0,2.3412684285665866,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,30,15,20,3.6946676440880593,9.000000000000005,70.0,2.3412684285665866,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,30,20,20,3.6946676440880593,9.000000000000005,70.0,2.3412684285665866,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,45,5,20,3.6946676440880593,9.000000000000005,70.0,2.341268428566587,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,45,10,20,3.69466764408806,9.000000000000005,70.0,2.341268428566587,70.0,25.0,5.0,-11.000000000000005,18.0
1.5,5.0,5,45,15,20,2.9254486288260644,9.000000000000004,65.0,1.9517287063969928,65.0,25.0,10.0,-11.000000000000005,18.0
1.5,5.0,5,45,20,20,2.9254486288260644,9.000000000000004,65.0,1.9517287063969928,65.0,25.0,10.0,-11.000000000000005,18.0
